orderNo,userId,orderDate,itemNbr,rating
3652021783693,A876,2020-04-03T08:21:20-0700,50214101,1
3652021783693,A898,2020-04-03T08:21:20-0700,50214101,3
3652021783693,A520,2020-04-03T08:21:20-0700,50214101,1
3652021783693,A602,2020-04-03T08:21:20-0700,50214101,3
3652021554399,A403,2020-04-03T05:56:08-0700,50214101,1
3652021554399,A707,2020-04-03T05:56:08-0700,50214101,1
3652021554399,A563,2020-04-03T05:56:08-0700,50214101,2
3652021554399,A17,2020-04-03T05:56:08-0700,50214101,1
3652021554399,A481,2020-04-03T05:56:08-0700,50214101,5
3652021554399,A270,2020-04-03T05:56:08-0700,50214101,4
3652021554399,A400,2020-04-03T05:56:08-0700,50214101,1
3652021554399,A855,2020-04-03T05:56:08-0700,50214101,4
3652021554399,A738,2020-04-03T05:56:08-0700,50214101,3
3652021554399,A355,2020-04-03T05:56:08-0700,50214101,3
3652021554399,A521,2020-04-03T05:56:08-0700,50214101,1
3652021554399,A530,2020-04-03T05:56:08-0700,50214101,1
3652021462868,A383,2020-04-03T04:53:43-0700,50214101,5
3652021740161,A159,2020-04-02T21:01:06-0700,50214087,1
3642021011039,A574,2020-04-02T18:24:54-0700,50214101,3
3642021011039,A484,2020-04-02T18:24:54-0700,50214087,5
3642020193238,A309,2020-04-02T15:22:36-0700,50214087,1
3642020588920,A292,2020-04-02T14:46:57-0700,50214101,5
3642020714118,A125,2020-04-02T06:18:11-0700,50214087,2
3642020714118,A393,2020-04-02T06:18:11-0700,50214087,1
3642020714118,A842,2020-04-02T06:18:11-0700,50214087,1
3642020714118,A287,2020-04-02T06:18:11-0700,50214087,3
3642020303914,A163,2020-04-02T02:49:45-0700,881709723,1
3642019680015,A925,2020-04-01T18:57:28-0700,612327100,1
3642019980052,A892,2020-04-01T18:41:17-0700,107704579,4
3632019029109,A947,2020-04-01T12:35:02-0700,50214087,5
3632019029109,A150,2020-04-01T12:35:02-0700,50214087,1
3632019029109,A756,2020-04-01T12:35:02-0700,50214087,2
3632019029109,A934,2020-04-01T12:35:02-0700,50214087,4
3632018182517,A299,2020-04-01T07:32:46-0700,752116830,1
3622016141937,A811,2020-03-31T17:44:16-0700,580507750,5
3622016803602,A787,2020-03-31T13:30:06-0700,471670009,2
3622015599410,A927,2020-03-31T13:21:06-0700,881709723,2
3622016203918,A268,2020-03-31T12:38:53-0700,471670009,5
3622015270108,A456,2020-03-31T10:07:47-0700,881709723,2
3622015263788,A107,2020-03-31T07:54:15-0700,471670009,4
3622015263788,A936,2020-03-31T07:54:15-0700,471670009,4
3622015227736,A591,2020-03-30T21:57:22-0700,233886312,5
3612014387115,A139,2020-03-30T14:34:24-0700,607969335,3
3612014946768,A446,2020-03-30T09:48:51-0700,250289815,2
3612014554431,A606,2020-03-30T09:44:33-0700,881709723,1
3602013479906,A380,2020-03-29T15:32:16-0700,471670009,1
3602013965200,A403,2020-03-29T14:10:55-0700,471670009,3
3602013757904,A363,2020-03-29T13:38:47-0700,107704579,3
3602013757904,A998,2020-03-29T13:38:47-0700,107704579,5
3602013560718,A769,2020-03-29T13:05:39-0700,598557462,2
3602013634092,A568,2020-03-29T11:00:18-0700,939274650,5
3602013205379,A382,2020-03-29T02:19:42-0700,881709723,2
3592012680824,A716,2020-03-28T18:10:13-0700,471670009,1
3602012083350,A339,2020-03-28T17:53:35-0700,607969335,4
3582011349267,A815,2020-03-27T16:07:17-0700,881709723,3
3582011943364,A678,2020-03-27T15:10:46-0700,277650635,4
3582011306117,A202,2020-03-27T09:51:05-0700,881709723,1
3572009957526,A309,2020-03-26T16:36:47-0700,383927817,2
3572008657199,A626,2020-03-25T20:32:48-0700,114539205,5
3562007663664,A364,2020-03-25T08:15:14-0700,48213009,2
3562007951745,A599,2020-03-24T23:28:11-0700,48213009,2
3552007119213,A743,2020-03-24T17:38:48-0700,881709723,3
3552006972890,A365,2020-03-24T11:14:23-0700,881709723,3
3552006330209,A472,2020-03-24T06:48:56-0700,471670009,3
3542005484220,A492,2020-03-23T16:08:54-0700,580507750,5
3542005618783,A1000,2020-03-23T08:07:51-0700,607969335,5
3542005303288,A541,2020-03-23T03:53:04-0700,471670009,5
3532004857693,A206,2020-03-22T16:57:29-0700,158133374,2
3532003454584,A638,2020-03-21T19:51:19-0700,607373793,5
3512002511243,A913,2020-03-20T13:28:06-0700,48213009,3
3512001648466,A876,2020-03-19T22:07:21-0700,158133374,5
3512001041072,A546,2020-03-19T21:37:47-0700,881709723,5
3512001242710,A408,2020-03-19T21:31:14-0700,53786212,4
3492000108428,A458,2020-03-18T14:09:43-0700,471670009,5
3492099988497,A215,2020-03-18T11:20:39-0700,277650635,2
3482098569918,A133,2020-03-17T08:31:45-0700,471670009,1
3482098862404,A110,2020-03-17T08:06:53-0700,963447470,3
3472097089825,A666,2020-03-16T09:20:46-0700,471670009,4
3472097960831,A161,2020-03-16T01:41:51-0700,158133374,5
3462097631169,A654,2020-03-15T17:08:07-0700,903470178,2
3462097134655,A176,2020-03-15T16:52:02-0700,881709723,2
3462097805653,A540,2020-03-15T12:38:06-0700,881709723,5
3452096946457,A218,2020-03-14T17:16:51-0700,471670009,2
3452095057957,A882,2020-03-13T20:11:22-0700,881709723,3
3442095346317,A231,2020-03-13T17:08:11-0700,471670009,2
3442095616228,A941,2020-03-13T12:35:21-0700,50214101,5
3442094389526,A505,2020-03-13T07:57:40-0700,471670009,1
3442094270375,A995,2020-03-13T05:19:15-0700,471670009,1
3432093385088,A6,2020-03-12T07:45:06-0700,881709723,3
3432093069535,A484,2020-03-12T05:09:14-0700,471670009,3
3432093657878,A241,2020-03-11T21:26:54-0700,158133374,2
3432093850405,A776,2020-03-11T18:40:38-0700,881709723,5
3422093241215,A321,2020-03-11T17:19:43-0700,471670009,1
3422093319259,A346,2020-03-11T14:24:36-0700,471670009,5
3422092557004,A940,2020-03-10T17:03:25-0700,471670009,3
3412092237762,A236,2020-03-10T15:37:21-0700,881709723,3
3412091892519,A770,2020-03-10T02:40:57-0700,471670009,3
3412091280969,A225,2020-03-09T20:50:57-0700,471670009,1
3402091767519,A457,2020-03-09T17:42:15-0700,131878024,1
3402091874860,A870,2020-03-09T17:32:39-0700,607969335,5
3402091568888,A649,2020-03-09T15:41:41-0700,233886312,4
3402091214111,A665,2020-03-09T02:32:30-0700,471670009,5
3402091301282,A335,2020-03-08T19:17:25-0700,471670009,1
3392090073016,A307,2020-03-08T12:54:41-0700,471670009,1
3392090622991,A421,2020-03-07T19:58:17-0800,881709723,1
3392090622991,A779,2020-03-07T19:58:17-0800,158133374,4
3392090622991,A502,2020-03-07T19:58:17-0800,158133374,3
3392090622991,A199,2020-03-07T19:58:17-0800,881709723,3
3392090928486,A180,2020-03-07T19:30:36-0800,881709723,3
3392090021084,A502,2020-03-07T17:19:38-0800,471670009,3
3382090007142,A838,2020-03-07T15:34:35-0800,471670009,2
3382090902601,A908,2020-03-07T14:36:56-0800,881709723,1
3382089996045,A412,2020-03-07T13:53:54-0800,881709723,3
3382089998544,A423,2020-03-07T13:25:28-0800,881709723,2
3382089999502,A762,2020-03-07T13:14:32-0800,607373793,2
3382089999502,A9,2020-03-07T13:14:32-0800,607373793,2
3382089999502,A307,2020-03-07T13:14:32-0800,607373793,2
3382089074702,A500,2020-03-07T09:46:48-0800,233886312,2
3382089559077,A310,2020-03-07T05:38:10-0800,598557462,1
3372089725808,A889,2020-03-06T14:40:33-0800,233886312,5
3372089725808,A281,2020-03-06T14:40:33-0800,566535824,2
3372089912488,A125,2020-03-06T12:40:25-0800,881709723,5
3372088696557,A67,2020-03-06T09:42:27-0800,519498965,1
3372089404837,A78,2020-03-06T09:39:21-0800,471670009,4
3372089900297,A440,2020-03-06T08:43:39-0800,566535824,4
3372089900297,A470,2020-03-06T08:43:39-0800,233886312,3
3372088180701,A609,2020-03-05T21:11:37-0800,233886312,3
3372088871654,A287,2020-03-05T19:41:05-0800,881709723,3
3372088267582,A886,2020-03-05T18:25:58-0800,38774446,4
3362088405116,A704,2020-03-05T08:38:59-0800,881709723,1
3362088010047,A926,2020-03-05T06:46:46-0800,233886312,4
3362088503670,A853,2020-03-05T05:09:59-0800,141502933,5
3352087769971,A753,2020-03-04T15:44:31-0800,233886312,5
3352087859166,A196,2020-03-04T14:36:21-0800,471670009,1
3352087045715,A111,2020-03-04T10:21:50-0800,647711078,1
3352087045715,A82,2020-03-04T10:21:50-0800,826044862,4
3352087128590,A499,2020-03-04T09:40:29-0800,471670009,3
3352087437480,A758,2020-03-04T09:32:29-0800,881709723,2
3352087733231,A241,2020-03-04T09:26:19-0800,963447470,3
3352087709840,A803,2020-03-04T05:36:25-0800,471670009,3
3342086741106,A505,2020-03-03T10:09:35-0800,471670009,3
3342086451687,A478,2020-03-03T08:28:34-0800,471670009,5
3342086426233,A604,2020-03-03T06:33:09-0800,963447470,2
3342086024923,A577,2020-03-03T06:00:39-0800,963447470,5
3332085096788,A579,2020-03-02T17:13:33-0800,566535824,4
3332085268299,A393,2020-03-02T15:13:04-0800,38774446,4
3332085156319,A789,2020-03-02T11:17:13-0800,607373793,2
3332085448927,A332,2020-03-02T10:46:45-0800,881709723,4
3332085448927,A87,2020-03-02T10:46:45-0800,881709723,3
3332085127708,A729,2020-03-02T06:38:02-0800,471670009,3
3332085606946,A170,2020-03-01T20:10:55-0800,471670009,4
3332084898691,A90,2020-03-01T17:17:34-0800,607373793,4
3332085000334,A618,2020-03-01T16:25:16-0800,471670009,2
3322084194688,A643,2020-03-01T15:37:56-0800,881709723,5
3322084490488,A494,2020-03-01T15:07:26-0800,471670009,3
3322084173866,A581,2020-03-01T11:41:12-0800,881709723,4
3322084173866,A209,2020-03-01T11:41:12-0800,881709723,2
3322084758599,A193,2020-03-01T11:12:31-0800,158133374,2
3322084534142,A554,2020-02-29T19:47:48-0800,555614799,2
3312084118877,A499,2020-02-29T19:26:35-0800,50214101,2
3312084700275,A771,2020-02-29T14:18:51-0800,53786212,1
3312084903003,A919,2020-02-29T12:33:50-0800,881709723,1
3312083171969,A819,2020-02-29T08:21:41-0800,158133374,3
3312083668615,A353,2020-02-29T03:18:11-0800,131878024,1
3312083552798,A353,2020-02-28T19:28:06-0800,881709723,4
3312083450691,A571,2020-02-28T19:19:02-0800,471670009,1
3312083450691,A443,2020-02-28T19:19:02-0800,471670009,2
3312083450691,A980,2020-02-28T19:19:02-0800,471670009,3
3312083450691,A847,2020-02-28T19:19:02-0800,471670009,2
3312083450691,A923,2020-02-28T19:19:02-0800,471670009,2
3312083450691,A407,2020-02-28T19:19:02-0800,471670009,5
3312083450691,A403,2020-02-28T19:19:02-0800,471670009,3
3312083450691,A457,2020-02-28T19:19:02-0800,471670009,4
3312083450691,A213,2020-02-28T19:19:02-0800,471670009,5
3312083450691,A975,2020-02-28T19:19:02-0800,471670009,1
3312083450691,A666,2020-02-28T19:19:02-0800,471670009,5
3312083450691,A423,2020-02-28T19:19:02-0800,471670009,5
3312083450691,A636,2020-02-28T19:19:02-0800,471670009,1
3312083450691,A105,2020-02-28T19:19:02-0800,471670009,1
3312083447332,A869,2020-02-28T18:12:27-0800,753003534,4
3312083444186,A411,2020-02-28T16:07:13-0800,525360883,4
3312083444186,A688,2020-02-28T16:07:13-0800,525360883,5
3302083523052,A865,2020-02-28T13:37:41-0800,158133374,1
3302083517523,A563,2020-02-28T11:38:49-0800,471670009,4
3302083509420,A805,2020-02-28T11:30:23-0800,753003534,2
3302083104054,A264,2020-02-28T08:57:51-0800,158133374,3
3302082090234,A448,2020-02-28T07:55:54-0800,758248156,4
3302082892336,A872,2020-02-28T07:06:50-0800,881709723,1
3302082888500,A562,2020-02-28T06:46:32-0800,233886312,1
3302082776289,A215,2020-02-28T04:43:02-0800,471670009,4
3302082979367,A246,2020-02-28T04:38:38-0800,903470178,2
3292082151109,A749,2020-02-27T17:21:15-0800,881709723,4
3292081187481,A585,2020-02-26T20:31:22-0800,758248156,5
3282081260528,A440,2020-02-26T15:51:31-0800,881709723,2
3282081654225,A3,2020-02-26T14:45:53-0800,753003534,5
3282081953162,A957,2020-02-26T14:37:10-0800,48213009,3
3282081952473,A454,2020-02-26T12:27:05-0800,141502933,2
3282080182271,A367,2020-02-25T18:30:55-0800,758248156,5
3272080878275,A891,2020-02-25T17:39:00-0800,963447470,5
3272080757941,A887,2020-02-25T13:05:35-0800,753003534,5
3272080661867,A232,2020-02-25T11:24:45-0800,962187576,4
3272080345527,A933,2020-02-25T07:47:18-0800,471670009,1
3272080345527,A54,2020-02-25T07:47:18-0800,471670009,1
3272080242596,A539,2020-02-25T07:26:19-0800,383927817,1
3262079481014,A661,2020-02-24T15:12:44-0800,233886312,5
3262079482533,A977,2020-02-24T14:28:45-0800,158133374,1
3262079576714,A652,2020-02-24T12:29:19-0800,881709723,2
3262079563408,A92,2020-02-24T09:14:12-0800,881709723,5
3262079761633,A20,2020-02-24T07:44:40-0800,962187576,3
3252079416002,A37,2020-02-23T16:15:25-0800,471670009,4
3252079713085,A915,2020-02-23T13:56:48-0800,114539205,4
3252079411128,A524,2020-02-23T12:39:52-0800,471670009,4
3252078997120,A733,2020-02-23T10:02:20-0800,881709723,2
3242078966346,A900,2020-02-22T16:58:18-0800,471670009,2
3242078360067,A918,2020-02-22T15:49:42-0800,114539205,2
3242078848913,A978,2020-02-22T10:52:09-0800,233886312,1
3242078234477,A549,2020-02-22T07:47:08-0800,566535824,4
3242078234477,A625,2020-02-22T07:47:08-0800,566535824,1
3242078139674,A75,2020-02-22T07:44:44-0800,881709723,4
3232078509402,A688,2020-02-21T14:24:56-0800,471670009,4
3232077398247,A152,2020-02-21T14:19:14-0800,881709723,2
3232077885984,A330,2020-02-21T10:11:18-0800,471670009,2
3232077885984,A588,2020-02-21T10:11:18-0800,471670009,1
3222077320011,A694,2020-02-20T19:38:43-0800,383927817,3
3222077022196,A943,2020-02-20T17:07:08-0800,607969335,5
3232077928006,A39,2020-02-20T17:04:50-0800,962187576,3
3222077404144,A63,2020-02-20T13:37:05-0800,471670009,5
3222076699180,A37,2020-02-20T10:38:17-0800,881709723,1
3222076778006,A936,2020-02-20T07:20:55-0800,114539205,1
3222076570726,A343,2020-02-20T02:44:44-0800,250289815,5
3212076762477,A506,2020-02-19T15:41:39-0800,753003534,1
3212075215508,A759,2020-02-19T11:10:50-0800,877720700,1
3212075701338,A297,2020-02-19T08:40:43-0800,471670009,2
3212074594597,A159,2020-02-19T05:33:53-0800,963447470,5
3202074653552,A407,2020-02-18T12:53:15-0800,881709723,2
3202074251819,A285,2020-02-18T12:10:00-0800,158133374,5
3202074051661,A374,2020-02-18T11:19:22-0800,881709723,5
3202074837547,A364,2020-02-18T09:28:52-0800,131878024,3
3202074816793,A812,2020-02-17T20:03:41-0800,403719403,5
3202074016014,A167,2020-02-17T19:46:18-0800,233886312,5
3192074513987,A723,2020-02-17T17:20:55-0800,471670009,2
3192074211377,A68,2020-02-17T16:39:14-0800,471670009,4
3192074113489,A484,2020-02-17T16:31:56-0800,881709723,5
3192074113489,A832,2020-02-17T16:31:56-0800,881709723,3
3192074811057,A250,2020-02-17T16:21:03-0800,471670009,4
3192074407043,A478,2020-02-17T16:09:21-0800,881709723,1
3192073699698,A294,2020-02-17T15:45:13-0800,158133374,1
3192074900205,A570,2020-02-17T14:41:28-0800,233886312,4
3192074706810,A389,2020-02-17T14:41:21-0800,158133374,2
3192074007304,A340,2020-02-17T14:04:46-0800,881709723,4
3192073397187,A172,2020-02-17T12:46:05-0800,753003534,1
3182073620940,A782,2020-02-16T08:44:12-0800,52411357,1
3172072895014,A487,2020-02-15T20:42:04-0800,50214087,1
3172072172172,A735,2020-02-15T12:04:26-0800,471670009,5
3162072741965,A321,2020-02-14T18:24:15-0800,753003534,4
3162072224594,A706,2020-02-14T11:25:44-0800,114539205,2
3162072514293,A466,2020-02-14T07:58:53-0800,471670009,3
3152071877402,A297,2020-02-13T16:05:51-0800,471670009,2
3152071568312,A26,2020-02-13T13:22:59-0800,607969335,5
3152071628971,A655,2020-02-12T20:10:31-0800,881709723,1
3152071628971,A918,2020-02-12T20:10:31-0800,881709723,4
3142071022738,A187,2020-02-12T15:19:00-0800,753003534,2
3142070980414,A796,2020-02-12T07:52:10-0800,753003534,4
3142070063171,A562,2020-02-11T19:24:09-0800,471670009,4
3132070507167,A379,2020-02-10T19:32:43-0800,963447470,1
3122069495295,A444,2020-02-10T18:58:55-0800,131878024,5
3122069490214,A439,2020-02-10T15:56:41-0800,471670009,5
3122069490214,A651,2020-02-10T15:56:41-0800,471670009,4
3122069490214,A308,2020-02-10T15:56:41-0800,471670009,1
3122069457211,A416,2020-02-10T04:29:11-0800,647711078,2
3122069546688,A509,2020-02-09T19:58:59-0800,471670009,1
3112069232580,A398,2020-02-09T16:59:18-0800,963447470,2
3112069231037,A837,2020-02-09T15:33:58-0800,938059843,2
3112068292670,A332,2020-02-09T08:10:37-0800,471670009,3
3112068274998,A120,2020-02-08T19:23:45-0800,471670009,4
3102068767634,A711,2020-02-08T17:55:19-0800,50214087,3
3102068168600,A866,2020-02-08T16:23:02-0800,752116830,2
3102068973478,A768,2020-02-08T15:49:33-0800,607969335,1
3102068259164,A365,2020-02-08T15:15:03-0800,471670009,5
3102068259164,A909,2020-02-08T15:15:03-0800,471670009,1
3092068407565,A928,2020-02-07T16:28:48-0800,114539205,2
3092068309048,A984,2020-02-07T14:04:14-0800,471670009,2
3092067494131,A214,2020-02-07T13:42:20-0800,471670009,2
3092067494131,A760,2020-02-07T13:42:20-0800,471670009,2
3092067984122,A162,2020-02-07T11:24:23-0800,881709723,1
3092067973199,A556,2020-02-07T07:36:16-0800,471670009,4
3092067569321,A942,2020-02-07T06:28:39-0800,158133374,2
3082067244761,A134,2020-02-06T17:05:08-0800,580507750,3
3082067244761,A767,2020-02-06T17:05:08-0800,580507750,5
3082067244761,A137,2020-02-06T17:05:08-0800,580507750,3
3082067244761,A828,2020-02-06T17:05:08-0800,580507750,5
3082067244761,A968,2020-02-06T17:05:08-0800,580507750,1
3082067543000,A535,2020-02-06T15:25:40-0800,471670009,2
3082067419428,A638,2020-02-06T10:58:36-0800,233886312,4
3082067419428,A103,2020-02-06T10:58:36-0800,233886312,4
3082067613240,A955,2020-02-06T07:52:20-0800,471670009,2
3082067613240,A989,2020-02-06T07:52:20-0800,471670009,2
3082067613240,A518,2020-02-06T07:52:20-0800,471670009,3
3082066591055,A325,2020-02-05T17:09:05-0800,158133374,4
3072066965657,A413,2020-02-05T14:45:46-0800,753003534,1
3072066512959,A807,2020-02-05T09:21:28-0800,471670009,2
3072065680221,A597,2020-02-04T22:09:29-0800,233886312,1
3072065078621,A671,2020-02-04T16:49:12-0800,114539205,4
3062065053923,A255,2020-02-04T13:08:12-0800,555614799,2
3062065053923,A373,2020-02-04T13:08:12-0800,555614799,5
3062065430410,A365,2020-02-04T07:28:24-0800,881709723,4
3062065832825,A241,2020-02-04T02:56:18-0800,471670009,2
3062065712167,A993,2020-02-03T17:51:20-0800,962187576,5
3052064187260,A123,2020-02-03T11:44:55-0800,580507750,1
3052064381333,A130,2020-02-03T10:33:28-0800,158133374,2
3052064874730,A227,2020-02-03T09:49:58-0800,471670009,4
3052064456404,A714,2020-02-02T18:34:50-0800,962187576,4
3042064418279,A486,2020-02-02T08:49:41-0800,881709723,2
3032063187878,A622,2020-02-01T19:37:30-0800,471670009,1
3032063581255,A60,2020-02-01T14:03:56-0800,471670009,2
3032063159324,A788,2020-02-01T10:27:06-0800,471670009,4
3032063449626,A552,2020-02-01T05:14:51-0800,865556439,4
3032063345685,A117,2020-02-01T04:20:08-0800,471670009,2
3032063134351,A641,2020-01-31T23:46:36-0800,471670009,3
3022063529044,A26,2020-01-31T19:56:51-0800,758248156,5
3022063730500,A171,2020-01-31T15:49:31-0800,471670009,4
3022063717332,A441,2020-01-31T15:05:15-0800,471670009,2
3022063916424,A15,2020-01-31T13:46:20-0800,922825137,2
3022062387126,A333,2020-01-31T07:53:05-0800,471670009,2
3022062286464,A913,2020-01-31T07:47:31-0800,114539205,2
3022062469349,A396,2020-01-30T18:04:40-0800,120251530,5
3012062367820,A593,2020-01-30T15:52:16-0800,903470178,1
3012062843405,A189,2020-01-30T09:48:13-0800,471670009,2
3012062426015,A38,2020-01-30T08:34:52-0800,131878024,4
3012062635022,A559,2020-01-30T08:12:49-0800,471670009,3
3002062308557,A52,2020-01-29T19:07:31-0800,471670009,2
3002061081862,A74,2020-01-29T10:47:27-0800,471670009,1
3002061081862,A857,2020-01-29T10:47:27-0800,471670009,4
3002061081862,A342,2020-01-29T10:47:27-0800,471670009,1
3002061081862,A572,2020-01-29T10:47:27-0800,471670009,2
3002061081862,A320,2020-01-29T10:47:27-0800,471670009,3
3002061081862,A362,2020-01-29T10:47:27-0800,471670009,1
2992061349983,A780,2020-01-28T21:11:21-0800,963447470,5
2992061548886,A99,2020-01-28T19:19:40-0800,233886312,5
3002061150148,A479,2020-01-28T17:37:37-0800,471670009,4
3002061851920,A586,2020-01-28T16:31:28-0800,471670009,2
2992061842754,A484,2020-01-28T16:23:03-0800,881709723,1
2992061339189,A360,2020-01-28T15:12:14-0800,471670009,5
2992061030011,A384,2020-01-28T12:06:01-0800,881709723,1
2992061734933,A889,2020-01-28T11:57:05-0800,383927817,3
2982060167686,A594,2020-01-27T12:13:34-0800,471670009,4
2982060844847,A445,2020-01-27T05:49:25-0800,471670009,1
2972060812277,A735,2020-01-26T12:55:34-0800,158133374,2
2972059897774,A876,2020-01-26T09:29:46-0800,548164004,2
2972059681702,A63,2020-01-26T05:21:06-0800,471670009,4
2972059480016,A495,2020-01-26T04:36:43-0800,580507750,5
2972059873184,A931,2020-01-25T21:59:06-0800,442646884,5
2972059681558,A106,2020-01-25T19:19:20-0800,471670009,2
2962059462838,A626,2020-01-25T16:33:19-0800,877720700,5
2962059434565,A408,2020-01-25T00:38:28-0800,974173737,4
2952059306232,A855,2020-01-24T15:25:32-0800,107704579,1
2952058794516,A964,2020-01-24T11:37:21-0800,471670009,1
2952058386365,A93,2020-01-24T08:36:13-0800,566996170,3
2952058163734,A990,2020-01-24T02:45:16-0800,580507750,1
2952058661932,A735,2020-01-23T20:23:39-0800,233886312,4
2942058344899,A738,2020-01-23T15:53:59-0800,607969335,2
2942058954508,A151,2020-01-23T15:21:05-0800,158133374,2
2942058944128,A659,2020-01-23T14:37:45-0800,175792869,1
2942058646811,A790,2020-01-23T14:24:36-0800,471670009,4
2942058646811,A226,2020-01-23T14:24:36-0800,471670009,3
2942058938402,A172,2020-01-23T11:28:36-0800,50214087,4
2942057195095,A905,2020-01-22T16:32:18-0800,903470178,1
2942057195095,A671,2020-01-22T16:32:18-0800,903470178,4
2932057475990,A368,2020-01-22T13:01:06-0800,607373793,4
2932057667177,A424,2020-01-22T10:18:18-0800,233886312,4
2932057847645,A239,2020-01-22T07:10:55-0800,471670009,1
2922056676878,A585,2020-01-20T19:36:22-0800,53786212,4
2922056676878,A207,2020-01-20T19:36:22-0800,53786212,4
2912056969205,A878,2020-01-20T17:49:43-0800,471670009,1
2912056547376,A986,2020-01-20T12:27:03-0800,881709723,1
2912056737571,A865,2020-01-20T07:38:40-0800,881709723,1
2902056203045,A872,2020-01-19T16:32:04-0800,963447470,4
2902056912160,A874,2020-01-19T16:17:52-0800,233886312,2
2902056813453,A948,2020-01-19T15:52:15-0800,233886312,3
2902056700814,A875,2020-01-19T14:14:25-0800,580507750,4
2902055095597,A416,2020-01-19T12:10:32-0800,881709723,1
2902055383296,A243,2020-01-19T11:14:52-0800,881709723,3
2902055383296,A737,2020-01-19T11:14:52-0800,881709723,5
2902055765540,A516,2020-01-18T20:43:46-0800,471670009,3
2902055765540,A693,2020-01-18T20:43:46-0800,471670009,4
2902055557790,A278,2020-01-18T18:56:33-0800,856537001,2
2892055743827,A674,2020-01-18T16:50:19-0800,881709723,5
2892055312048,A809,2020-01-18T07:48:28-0800,566535824,5
2892055312048,A851,2020-01-18T07:48:28-0800,233886312,1
2892055512898,A829,2020-01-18T00:38:47-0800,525360883,2
2872054515032,A895,2020-01-16T09:19:19-0800,945006360,3
2872054309105,A68,2020-01-16T08:11:09-0800,233886312,4
2872053889569,A910,2020-01-16T00:48:02-0800,383927817,4
2872053485707,A893,2020-01-15T21:53:22-0800,881709723,2
2862053859000,A386,2020-01-15T10:56:14-0800,881709723,1
2862053543953,A200,2020-01-15T04:42:02-0800,471670009,5
2852053108436,A63,2020-01-14T14:23:23-0800,158133374,1
2852053409134,A443,2020-01-14T11:35:51-0800,881709723,3
2852053409134,A775,2020-01-14T11:35:51-0800,881709723,5
2852053409134,A269,2020-01-14T11:35:51-0800,881709723,2
2852053409134,A481,2020-01-14T11:35:51-0800,881709723,1
2852052776704,A197,2020-01-13T20:21:17-0800,471670009,5
2852052373522,A210,2020-01-13T17:54:43-0800,881709723,4
2842052434367,A2,2020-01-13T12:45:48-0800,50214087,2
2842052434367,A801,2020-01-13T12:45:48-0800,50214087,5
2842052434367,A654,2020-01-13T12:45:48-0800,50214087,4
2842052434367,A674,2020-01-13T12:45:48-0800,50214087,1
2842052234190,A227,2020-01-13T11:06:30-0800,131878024,1
2832051299254,A508,2020-01-12T20:26:02-0800,233886312,1
2832051299254,A700,2020-01-12T20:26:02-0800,233886312,4
2832052900461,A653,2020-01-12T19:38:26-0800,52411357,1
2832051885530,A969,2020-01-12T17:33:55-0800,881709723,5
2832052006320,A191,2020-01-12T15:32:55-0800,158133374,3
2832051163681,A144,2020-01-12T07:12:19-0800,158133374,1
2832051952903,A141,2020-01-12T05:31:24-0800,233886312,4
2822051250417,A213,2020-01-12T05:08:53-0800,471670009,1
2832051055052,A875,2020-01-11T20:15:18-0800,881709723,4
2832051451116,A552,2020-01-11T16:31:30-0800,233886312,4
2822051818953,A624,2020-01-11T14:50:33-0800,881709723,5
2822051516323,A191,2020-01-11T11:45:06-0800,881709723,4
2822051516323,A936,2020-01-11T11:45:06-0800,881709723,1
2822051106496,A209,2020-01-11T07:52:15-0800,881709723,4
2812050177439,A647,2020-01-10T13:50:43-0800,50214087,1
2812050558409,A702,2020-01-10T11:22:46-0800,881709723,3
2812050653471,A741,2020-01-10T10:35:15-0800,233886312,2
2812050156356,A253,2020-01-10T08:31:22-0800,471670009,1
2802050109511,A541,2020-01-09T19:56:27-0800,881709723,4
2802049696288,A706,2020-01-09T14:49:57-0800,551729925,4
2802049892996,A359,2020-01-09T13:21:46-0800,580507750,3
2802049946164,A263,2020-01-09T04:07:03-0800,607373793,5
2792049538395,A292,2020-01-08T20:36:15-0800,881709723,3
2792049333149,A748,2020-01-08T19:00:05-0800,114539205,1
2792049107618,A457,2020-01-08T11:48:21-0800,566535824,1
2792049711194,A321,2020-01-08T10:12:08-0800,115615400,2
2792049213984,A50,2020-01-08T09:52:54-0800,566535824,1
2792049504153,A764,2020-01-08T07:41:37-0800,48213009,4
2792048898122,A299,2020-01-07T23:15:19-0800,114539205,1
2782048863560,A328,2020-01-07T17:02:57-0800,881709723,3
2782048960596,A865,2020-01-07T15:11:23-0800,233886312,5
2782048724808,A456,2020-01-06T19:49:20-0800,881709723,1
2772048215119,A182,2020-01-06T17:24:44-0800,881709723,5
2772047657953,A78,2020-01-05T17:17:19-0800,881709723,3
2762047740602,A830,2020-01-05T16:38:40-0800,387750982,1
2762047145965,A342,2020-01-05T16:22:17-0800,945006360,5
2762047124999,A550,2020-01-05T14:06:20-0800,856537001,3
2762047218539,A229,2020-01-05T11:56:05-0800,484152942,1
2762046091855,A98,2020-01-05T06:17:56-0800,158133374,2
2762047807345,A980,2020-01-04T20:23:27-0800,580507750,2
2752046245266,A624,2020-01-04T01:26:39-0800,881709723,4
2742046426604,A22,2020-01-03T19:39:39-0800,158133374,4
